loan_amnt,total_pymnt,total_rec_int,term,int_rate,installment,home_ownership,annual_inc,verification_status,purpose,loan_status
0.282051282051282,0.0425204789839503,0.1336710767525473,1.0,0.3437990580847724,0.1713883573231273,1.0,0.0666283744974152,0.0,0.3,0
0.1897435897435897,0.1902173835234515,0.0242976310591311,0.0,0.2617739403453689,0.1708752808053915,0.0,0.0522688110281447,0.0,0.3,1
0.8974358974358974,0.8487093972287764,0.2981113842743254,0.0,0.2617739403453689,0.806299747621821,1.0,0.0953475014359563,1.0,0.3,1
0.3589743589743589,0.3606079788448917,0.1721354573746962,1.0,0.5537676609105181,0.249687994009485,1.0,0.1154508902929351,0.5,0.5,1
0.5897435897435896,0.5939928747525676,0.380320879932925,0.0,0.3437990580847724,0.546780098177885,0.0,0.1236300976450315,1.0,0.5,1
0.1153846153846153,0.1292048519569481,0.0476303485909988,0.0,0.1809262166405023,0.1003965942812768,0.0,0.032165422171166,1.0,0.7000000000000001,1
0.7435897435897435,0.6756866480129892,0.0482371498813397,1.0,0.2617739403453689,0.4399769808913664,1.0,0.0493968983342906,0.0,0.3,1
0.4871794871794871,0.0758933301922364,0.0554349216274211,1.0,0.2868916797488225,0.2903181074409962,1.0,0.1240666283744974,1.0,0.2,0
0.5166666666666666,0.5049237624011791,0.2177691881368216,1.0,0.8045525902668759,0.4148986327204149,1.0,0.0727584721424468,1.0,0.3,1
0.0512820512820512,0.0688147933284006,0.0180875101251971,0.0,0.2193877551020408,0.0454904734170896,1.0,0.0939115450890293,0.5,0.3,1
0.2307692307692307,0.0072076206075793,0.0159686793900723,0.0,0.2193877551020408,0.20415591979366,0.0,0.0493968983342906,0.5,0.5,0
0.6429487179487179,0.6012720180780274,0.131830777757251,1.0,0.2193877551020408,0.3696716310286491,0.0,0.1025272831705916,0.0,0.7000000000000001,1
0.0769230769230769,0.0895166300756655,0.0078941010956529,0.0,0.0,0.0610006378789139,1.0,0.2820218265364733,1.0,0.2,1
0.282051282051282,0.2879580840258575,0.1355241654705907,0.0,0.3245682888540031,0.2601575283578778,0.0,0.088167719701321,0.0,0.3,1
0.1897435897435897,0.1865669709219745,0.0010359675425258,0.0,0.1809262166405023,0.1651967717780181,0.0,0.05944859276278,0.0,0.0,1
0.3846153846153846,0.3678566261394681,0.0762168000113686,0.0,0.0549450549450549,0.3185581163158332,1.0,0.0666283744974152,0.5,0.3,1
0.7948717948717948,0.7376839047638513,0.1590757293694666,0.0,0.0796703296703296,0.666014920819813,1.0,0.1097070649052268,1.0,0.3,1
0.3846153846153846,0.3776133564357619,0.1383876422856655,0.0,0.1040031397174254,0.3249161050558837,0.0,0.1068351522113727,0.5,0.3,1
0.1538461538461538,0.1637341676481751,0.0544941664653469,0.0,0.2193877551020408,0.1361524807942979,0.0,0.049684089603676,0.5,0.3,1
0.5128205128205128,0.0605597133571016,0.2417641290909349,1.0,0.5918367346938775,0.3664129017943812,1.0,0.0953475014359563,0.5,0.3,0
0.7435897435897435,0.0502363506935028,0.1397888274666401,0.0,0.5156985871271585,0.7341778295476605,0.0,0.2820218265364733,0.0,0.1,0
0.1589743589743589,0.1616491728349823,0.0127868805866219,0.0,0.3818681318681318,0.1506434256871065,0.0,0.0551407237219988,0.0,0.5,1
0.3589743589743589,0.3561120632503604,0.1434864784208955,0.0,0.1040031397174254,0.3032004881160385,0.0,0.0903216542217116,1.0,0.3,1
0.0282051282051282,0.0478871983197106,0.0126305617530446,0.0,0.1040031397174254,0.0230884432981113,1.0,0.05944859276278,0.0,0.2,1
0.2307692307692307,0.0521317548688739,0.1063905981327004,0.0,0.3437990580847724,0.2146947888066117,0.0,0.0695002871912693,0.0,0.5,0
0.4102564102564102,0.0853725812187274,0.1397987750287768,0.0,0.2193877551020408,0.3628213661702305,0.5,0.0953475014359563,0.0,0.3,0
0.282051282051282,0.2674397673266419,0.0047790930665491,0.0,0.0,0.228013977868375,1.0,0.1470419299253302,0.0,0.7000000000000001,1
0.6923076923076923,0.096649109836619,0.4623570037942844,1.0,0.9187598116169544,0.5904124025847962,1.0,0.1025272831705916,1.0,0.3,0
0.1025641025641025,0.0135858485656463,0.0244653185351504,0.0,0.2193877551020408,0.0908214771056937,0.0,0.0809879379666858,0.5,0.3,0
0.4358974358974358,0.0906919341297698,0.1493981724907274,0.0,0.2193877551020408,0.3854868680145326,0.0,0.0651924181504882,0.5,0.3,0
0.7551282051282051,0.0352312348997048,0.1414358595404226,1.0,0.5918367346938775,0.5414343955403943,1.0,0.0235496840896036,1.0,0.3,0
0.4871794871794871,0.445569314509751,0.0029800054001051,0.0,0.2617739403453689,0.437938541753335,0.0,0.1815048822515795,0.5,0.9,1
0.2051282051282051,0.0441208343625198,0.0365615540934218,0.0,0.2617739403453689,0.1846936794519788,0.0,0.1298104537622056,0.5,0.5,0
0.1153846153846153,0.1242069572106542,0.0157825178700848,0.0,0.1040031397174254,0.0969159941204204,0.0,0.0522688110281447,0.5,0.5,1
0.8717948717948717,0.1795504622440408,0.3153618780997314,1.0,0.8422291993720564,0.7151662645256122,1.0,0.2102240091901206,0.0,0.2,0
0.5128205128205128,0.1047097626798489,0.077588142505933,0.0,0.2193877551020408,0.4534833735474388,0.0,0.150279867892016,1.0,0.0,0
0.7435897435897435,0.697035357577087,0.1842729042618198,1.0,0.6491365777080064,0.5502052306070943,0.0,0.274842044801838,0.0,0.5,1
1.0,0.8915286425436655,0.0025295229433415,1.0,0.3245682888540031,0.616787308982999,1.0,0.0666283744974152,1.0,0.3,1
0.0769230769230769,0.0913453700568157,0.0195469595986869,0.0,0.2001569858712716,0.0675180963474498,1.0,0.0709362435381964,0.0,0.3,1
0.1282051282051282,0.1426025320612154,0.0619477326663729,0.0,0.2193877551020408,0.1134869789499958,0.0,0.0264215967834577,1.0,0.3,1
0.1025641025641025,0.1148743306458725,0.0273685855987721,0.0,0.47723704866562,0.1019011565022048,0.0,0.167145318782309,0.0,0.7000000000000001,1
0.282051282051282,0.043455134696267,0.1430175219201637,1.0,0.3818681318681318,0.1756039049283079,0.5,0.1240666283744974,0.5,0.2,0
0.1538461538461538,0.1624478961532124,0.0462973752646762,0.0,0.2864992150706437,0.1401114901406107,1.0,0.0687823090178058,0.5,0.3,1
0.4871794871794871,0.1191716140223935,0.3367931901831772,0.0,0.6903453689167974,0.5135549269212635,1.0,0.1154508902929351,1.0,0.3,0
0.2307692307692307,0.2474609597764098,0.1592732595318961,0.0,0.3245682888540031,0.2130446237901101,1.0,0.1154508902929351,0.5,0.3,1
0.1282051282051282,0.1372026879510209,0.0275391152354019,0.0,0.0796703296703296,0.1065881798263859,1.0,0.0666283744974152,0.0,0.5,1
0.4871794871794871,0.4806256145680133,0.2263624607426566,0.0,0.3437990580847724,0.451902543195496,0.0,0.1082711085582998,0.0,0.5,1
0.6153846153846153,0.0858835085002634,0.1088334351774218,0.0,0.1040031397174254,0.5203427905815792,0.5,0.0651924181504882,0.5,0.2,0
1.0,0.9145414301498478,0.1491693785615825,1.0,0.1616954474097331,0.5590037995396178,0.0,0.3897185525560023,0.0,0.3,1
1.0,0.1650156850084093,0.1857948812687405,1.0,0.5918367346938775,0.7183001913636742,1.0,0.0738081562320505,0.0,0.1,0
0.282051282051282,0.2904951945897157,0.1516917961033978,0.0,0.2193877551020408,0.2494869234822642,1.0,0.1348061458931648,1.0,0.3,1
0.1282051282051282,0.1439589440165226,0.0684591226250195,0.0,0.5156985871271585,0.1288307402168788,0.0,0.1384261918437679,0.0,0.5,1
0.1282051282051282,0.1377056208756396,0.0307450724040415,0.0,0.2617739403453689,0.1156224866184097,1.0,0.1097070649052268,0.5,0.6000000000000001,1
0.1282051282051282,0.0336832880375739,0.0893546874333868,0.0,0.5156985871271585,0.1288307402168788,0.0,0.0537047673750717,0.5,0.3,0
